"book_title","paper_id","dc_type","authors","year","source","keyword"
"Obtaining Real-Time Flow Rate, Water Cut, and Reservoir Diagnostics from ESP Gauge Data","SPE-145542-MS","conference-paper","Camilleri, Lawrence A.P., Schlumberger | Zhou, Wentao, Schlumberger",2011,"SPE","'artificial+intelligence'"
"An Expert System for Matrix Acidizing Treatment Design","SPE-24779-MS","conference-paper","Van Domelen, M.S., Halliburton Services | Ford, W.G.F., Halliburton Services | Chiu, T.J., Halliburton Services",1992,"SPE","'artificial+intelligence'"
"Practical Strategies for Evaluation and Modelling of Naturally Fractured Reservoirs","PETSOC-2007-089","conference-paper","Gupta, A., The Petroleum Institute",2007,"PETSOC","'artificial+intelligence'"
"Proven Performance Improvements in Well Intervention through Outsourcing and Continous Learning Systems","SPE-81159-MS","conference-paper","Joseph, Kevin P., Baker Hughes Trinidad Ltd.",2003,"SPE","'artificial+intelligence'"
"Drilling Optimization Using Bit Selection Expert System and ROP Prediction Algorithm Improves Drilling Performance and Enhances Operational Decision Making by Reducing Performance Uncertainties","SPE-90752-MS","conference-paper","Bjornsson, E., Baker Hughes OASIS | Hucik, B., Baker Hughes OASIS | Szutiak, G., Baker Hughes OASIS | Brown, L.A. Jr., Baker Hughes OASIS | Evans, H., Baker Hughes OASIS | Curry, D., Baker Hughes OASIS | Perry, P., Baker Hughes OASIS",2004,"SPE","'artificial+intelligence'"
"New Generation Intelligent Completion System Integrates DownHole Control with Monitoring in Multi-lateral Wells","SPE-164147-MS","conference-paper","Al-Mohanna, Khalid S, Saudi Aramco | Jacob, Suresh, Saudi Aramco | Ma, Larry, Saudi Aramco | Shafiq, Muhammad, Schlumberger Middle East SA.",2013,"SPE","'artificial+intelligence'"
"Case History: Application of CHI Modeling Using Pulsed Neutron To Create Pseudo-Openhole Logs in Highly Deviated Wells Using Special Techniques for Logging and Perforating in Veracruz, Mexico","SPE-107527-MS","conference-paper","Reed, Skip, Halliburton Energy Services Group | Torne, Juan Pablo, Halliburton | Pacheco, Erick, Halliburton Co. | Casillas, Augusto Zenon Lara, Halliburton | Palacios, Cesar, | Riano, Juan Manuel, Pemex E&P | Corral Aguirre, Alejandro, Pemex | Casares Vazquez, Martin de Jesus, Pemex E&P",2007,"SPE","'artificial+intelligence'"
"Casing Ultradeep, Ultralong Salt Sections in Deep Water: A Case Study for Failure Diagnosis and Risk Mitigation in Record-Depth Well","SPE-114273-MS","conference-paper","Zhang, Jincai, Shell E&P Co. | Standifird, William Bradley, Landmark Graphics Corporation | Lenamond, Chris, Nexen Petroleum USA Inc.",2008,"SPE","'artificial+intelligence'"
"Application of Intelligent Systems to Ensure Integrity Throughout Entire Well Life Cycle","SPE-135907-MS","conference-paper","Stuart, Colin, Stuart Wright Pte Ltd | Foo, Sean Zhi Chuan, Stuart Wright Pte Ltd",2010,"SPE","'artificial+intelligence'"
"Restimulation Program Finds Success ICn Enhancing Recoverable Reserve","SPE-63241-MS","conference-paper","Ely, John W., Ely & Associates | Tiner, Robert, Ely & Associates | Rothenberg, Mark, Barrett Resources | Krupa, Anthony, EOG | McDougal, Fred, UPR | Conway, Mike, StimLab | Reeves, Scott, ARI",2000,"SPE","'artificial+intelligence'"
"Maximize the placement of wells and production in unconventional reservoirs:Part 1","SPE-149784-MS","conference-paper","Holdaway, Keith Richard, SAS Institute Inc.",2012,"SPE","'artificial+intelligence'"
"Identifying Viable EOR Thermal Processes in Canadian Tar Sands","PETSOC-2007-176","conference-paper","Manrique, E.J., Norwest Questa Engineering | Pereira, C.A., Norwest Questa Engineering",2007,"PETSOC","'artificial+intelligence'"
"An Extensive Review on the Effective Sequence of Heavy Oil Recovery","SPE-157864-MS","conference-paper","Mohammadpoor, Mehdi, University of Regina | Torabi, Farshid, U. of Regina",2012,"SPE","'artificial+intelligence'"
"A Production Optimization System for Western Prudhoe Bay Field, Alaska","SPE-20653-MS","conference-paper","Barnes, D.A., BPX America | Humphrey, K., BPX America | Muellenberg, L., BPX America",1990,"SPE","'artificial+intelligence'"
"Development of a Fuzzy System Model for Candidate-well Selection for Hydraulic Fracturing in a Carbonate Reservoir","SPE-153200-MS","conference-paper","Zoveidavianpoor, Mansoor, U. of Technology Malaysia | Samsuri, Ariffin, U Of Technology Malaysia | Shadizadeh, S.R.,",2012,"SPE","'artificial+intelligence'"
"Advanced Well Simulation in a Multilayered Reservoir","SPE-68821-MS","conference-paper","Verga, F.M., Politecnico di Torino | Griffa, G.L., Politecnico di Torino | Aldegheri, A., ENI-Agip Division",2001,"SPE","'artificial+intelligence'"
"Fracture Characterization for Integrated Studies: A new approach and its applications","SPE-84413-MS","conference-paper","Ozgen, Cetin, Nitec LLC | Firincioglu, Tuba, Nitec LLC | Albertoni, Alejandro, Nitec LLC",2003,"SPE","'artificial+intelligence'"
"A Microcomputer Approach to Drilling Engineering Problem Solving","SPE-14988-MS","conference-paper","Simpson, M.A., Drill-Right Inc.",1986,"SPE","'artificial+intelligence'"
"New Insights and Applications of Soft Computing on Analysis of Water Production from Oil Reservoirs","SPE-108702-MS","conference-paper","Sheremetov, Leonid B., Inst. Mexicano del Petroleo | Cosultchi, Ana, Mexican Petroleum Institute | Batyrshin, Ildar, Mexican Petroleum Institute | Martinez-Munoz, Jorge, Instituto Mexicano del Petroleo | Berumen, Sergio, Pemex E&P",2007,"SPE","'artificial+intelligence'"
"Integrated Fractured Reservoir Modeling Using Both Discrete and Continuum Approaches","SPE-62939-MS","conference-paper","Ouenes, Ahmed, RC | Hartley, Lee J., AEA Technology",2000,"SPE","'artificial+intelligence'"
"The Central Role and Challenges of Integrated Production Operations (System integration of technology, human and operating systems)","SPE-99807-MS","conference-paper","Reid, Laurence, Halliburton Digital and Consulting, Landmark | Ella, Richard, Halliburton Digital and Consulting, Landmark | Goldader, John, BearingPoint, Inc",2006,"SPE","'artificial+intelligence'"
"Automation in Drilling: Future Evolution and Lessons from Aviation","SPE-151257-MS","conference-paper","Thorogood, John Laurence, Drilling Global Consultant LLP",2012,"SPE","'artificial+intelligence'"
"ESP's: On and Offshore Problems and Solutions","SPE-52159-MS","conference-paper","Lea, James F., Amoco RPM/EPTG | Bearden, John L., Centrilift",1999,"SPE","'artificial+intelligence'"
"An Integrated Analytics Platform for Completion Optimization and Reservoir Characterization","SPE-191459-18IHFT-MS","conference-paper","Yang, Junjie, Baker Hughes, a GE Company | Stolyarov, Sergey, Baker Hughes, a GE Company | Cazeneuve, Eduardo, Baker Hughes, a GE Company | Simmons, Jason, Baker Hughes, a GE Company | Kotov, Sergey, Baker Hughes, a GE Company | Gadzhimizaev, David, Baker Hughes, a GE Company",2018,"SPE","'artificial+intelligence'"
"Improved Reservoir Simulation With Seismically Derived Fracture Models","SPE-90822-MS","conference-paper","Ouenes, Ahmed, Prism Seismic | Zellou, Abdel M., Prism Seismic | Robinson, Gary C., Prism Seismic | Balogh, David R., Prism Seismic | Araktingi, Udo G., Prism Seismic",2004,"SPE","'artificial+intelligence'"
"Optimizing Field Development Concepts for Complex Offshore Production Systems","SPE-108562-MS","conference-paper","Cullick, A. Stan, Landmark Graphics Corporation | Cude, Ronald G., Halliburton Co. | Tarman, Mehmet, Landmark Graphics Corporation",2007,"SPE","'artificial+intelligence'"
"Developing Tight Gas Sand Adviser for Completion and Stimulation in Tight Gas Sand Reservoirs Worldwide","SPE-114195-MS","conference-paper","Bogatchev, Kirill Yurievich, BP | Holditch, Stephen A., Texas A&M University",2008,"SPE","'artificial+intelligence'"
"A Machine Learning Approach to Optimize Shale Gas Supply Chain Networks","SPE-187361-MS","conference-paper","Asala, H. I., Louisiana State University | Chebeir, J., Louisiana State University | Zhu, W., Louisiana State University | Gupta, I., Louisiana State University | Taleghani, A. Dahi, Louisiana State University | Romagnoli, J., Louisiana State University",2017,"SPE","'artificial+intelligence'"
"Automatic Fracture Network Model Update Using Smart Well Data and Artificial Neural Networks","SPE-113282-MS","conference-paper","Al-Anazi, Ammal Fannoush, Saudi Aramco | Babadagli, Tayfun, U. of Alberta",2008,"SPE","'artificial+intelligence'"
"Selection of Hydraulic Fracturing Candidates in Iranian Carbonate Oil Fields: A Local Computerised Screening of Zone and Well Data","IPTC-17192-MS","conference-paper","Hashemi, Abolfazl, National Iranian Oil Co. | Shadizadeh, Seyed Reza, Petroleum U. of Technology Iran | Zoveidavianpoor, Mansoor, U. of Technology Malaysia",2013,"IPTC","'artificial+intelligence'"
"Waterflood Optimization and its impact using Intelligent Digital Oil Field (iDOF) Smart Workflow Processes: A Pilot Study in Sabriyah Mauddud, North Kuwait","IPTC-17315-MS","conference-paper","Khan, Mohd. Yunus, Kuwait Oil Company | Chetri, H., Kuwait Oil Company | Saputelli, L., Frontender Corporation | Singh, S., Halliburton",2014,"IPTC","'artificial+intelligence'"
"Need for Speed: Data Analytics Coupled to Reservoir Characterization Fast Tracks Well Completion Optimization","SPE-189790-MS","conference-paper","Pankaj, Piyush, Schlumberger | Geetan, Steve, EP Energy Corporation | MacDonald, Richard, EP Energy Corporation | Shukla, Priyavrat, Schlumberger | Sharma, Abhishek, Schlumberger | Menasria, Samir, Schlumberger | Judd, Tobias, Schlumberger",2018,"SPE","'artificial+intelligence'"
"EOR Screening Criteria Revisited - Part 1: Introduction to Screening Criteria and Enhanced Recovery Field Projects","SPE-35385-PA","journal-paper","Taber, J.J., New Mexico Petroleum Recovery Research Center | Martin, F.D., New Mexico Petroleum Recovery Research Center | Seright, R.S., New Mexico Petroleum Recovery Research Center",1997,"SPE","'artificial+intelligence'"
"Waterflood surveillance Techniques - A Reservoir Management Approach","SPE-23471-PA","journal-paper","Thakur, G.C., Chevron U.S.A. Inc.",1991,"SPE","'artificial+intelligence'"
"E&P Notes (April 2017)","SPE-0417-0023-JPT","journal-paper","Whitfield, Stephen, JPT Senior Staff Writer | Jacobs, Trent, JPT Digital Editor",2017,"SPE","'artificial+intelligence'"
"[10]2 Optimized Drilling&endash;Closing the Loop","WPC-22215","conference-paper","Monti, R. L., Anadrill-Schlumberger, USA | Huchital, J. S., Anadrill-Schlumberger, USA | Burgess, T. M., Anadrill-Schlumberger, USA",1987,"WPC","'artificial+intelligence'"
"[10]5 Drilling Model Theory and Optimal Drilling Method","WPC-22218","conference-paper","Yingfeng, Meng, Southwestern Petroleum Institute, P.R. China",1987,"WPC","'artificial+intelligence'"
"Discussion","WPC-22413","conference-paper","Listed, Not,",1987,"WPC","'artificial+intelligence'"
"Discussion","WPC-22323","conference-paper","Listed, Not,",1987,"WPC","'artificial+intelligence'"
"Complete Geomechanical Property Log From Drilling Data in Unconventional Horizontal Wells","ARMA-2017-0591","conference-paper","Tahmeen, M., Rocsol Technologies Inc. | Love, J., Oklahoma State University | Rashidi, B., Rocsol Technologies Inc. | Hareland, G., Oklahoma State University",2017,"ARMA","'artificial+intelligence'"
"Google Offers Insight Into Industry Data Possibilities","SPE-0918-0065-JPT","journal-paper","Jacobs, Trent, JPT Digital Editor",2018,"SPE","'artificial+intelligence'"
"Guest Editorial: Cognitive Computing: Augmenting Human Intelligence To Improve Oil and Gas Outcomes","SPE-0418-0014-JPT","journal-paper","Kimbleton, Scott, IBM | Matson, John, IBM",2018,"SPE","'artificial+intelligence'"
"Study of Evaluation System of Highway Tunnel Surrounding Rock Quality","ISRM-ARMS2-2001-125","conference-paper","Yourong, Liu, China University of Geosciences | Chusheng, Wang, China University of Geosciences | Honggang, Tong, China University of Geosciences | Shigui, Du, China University of Geosciences",2001,"ISRM","'artificial+intelligence'"
"Quantifying VOI in Geosteering: A North Sea Case Study","SPWLA-2018-P","conference-paper","Rabinovich, Michael, BP | D'Arcy, Boris, BP | Leslie, Rory, BP",2018,"SPWLA","'artificial+intelligence'"
"A Knowledge-based Approach of Seismic Interpretation : Horizon And Dip-fault Detection By Means of Cognitive Vision.","SEG-2008-0874","conference-paper","Perrin, Michel, E&acute;cole des Mines de Paris | Thonnat, Monique, INRIA Sophia-Antipolis | Rainaud, Jean François, Institut Français du Pétrole | Verney, Philippe, IFP/ENSMP",2008,"SEG","'artificial+intelligence'"
"Cluster Analysis of Euler Deconvolution Solutions: New Filtering Techniques And Actual Link to Geological Structure","SEG-2008-0794","conference-paper","Ugalde, Hernan, McMaster University | Morris, Bill, McMaster University",2008,"SEG","'artificial+intelligence'"
"Creation of the ‘Internet of things’ in crude oil production (Russian)","OIJ-2017-10-120-124-RU","journal-paper","Khisamov, R. S., Tatneft PJSC, RF, Almetyevsk | Gabdrahmanov, R. A., Tatneft PJSC, RF, Almetyevsk | Bespalov, A. P., Tatneft PJSC, RF, Almetyevsk | Zubarev, V. V., Tatneft PJSC, RF, Almetyevsk | Samoylov, V. V., Tatneft PJSC, RF, Almetyevsk | Svilpov, D. U., Tatneft PJSC, RF, Almetyevsk",2017,"OIJ","'artificial+intelligence'"
"An ANN Approach for the Prediction of Uniaxial Compressive Strength, of Some Sedimentary and Igneous Rocks in Eastern KwaZulu-Natal","ISRM-EUROCK-2017-141","conference-paper","Ferentinou, Maria, University of Johannesburg | Fakir, Muhammad, University of Johannesburg",2017,"ISRM","'artificial+intelligence'"
"ESP Real-Time Data Enables Well Testing with High Frequency, High Resolution, and High Repeatability in an Unconventional Well","URTEC-2471526-MS","conference-paper","Camilleri, L., Schlumberger | El Gindy, M., Schlumberger | Rusakov, A., Schlumberger",2016,"URTEC","'artificial+intelligence'"
"Implementation of a Real-Time Drilling-Problem Diagnostic Program","SPE-0910-0073-JPT","journal-paper","Bybee, Karen, JPT Assistant Technology Editor",2010,"SPE","'artificial+intelligence'"
"Insight Into Integrated Reservoir Management Using a Top-Down Intelligent-Reservoir-Modeling Technique: Application to a Giant and Complex Oil Field","SPE-1210-0063-JPT","journal-paper","Denney, Dennis, JPT Senior Technology Editor",2010,"SPE","'artificial+intelligence'"
"Discussion","WPC-24152","conference-paper","Listed, Not,",1991,"WPC","'artificial+intelligence'"
"Automated Control Systems Do They Reduce Human Error And Incidents?","ASSE-07-05-20","journal-paper","Haight, Joel M.,",2007,"ASSE","'artificial+intelligence'"
"Optimal Tunneling Method Selection Using Fuzzy Multiple Attribute Decision Making Technique","ISRM-ARMS6-2010-133","conference-paper","Bejari, Hadi, Member of Young Researchers Club, Islamic Azad University of Ghaemshahr | Shahriar, Kourosh, Department of Mining and Metallurgical Engineering, Amirkabir University of Technology | Hamidi, Jafar Khademi, Department of Mining and Metallurgical Engineering, Amirkabir University of Technology | Shirazi, Mohsen Akbarpour, Department of Industrial Engineering, Amirkabir University of Technology",2010,"ISRM","'artificial+intelligence'"
"An Artificial Neural Network Model To Predict The Performance Of Hard Rock TBM","ISRM-ARMS6-2010-107","conference-paper","Hedayatzadeh, M., Islamic Azad University | Shahriar, Kourosh, Department of Mining and Metallurgical Engineering, Amirkabir University of Technology | Hamidi, Jafar Khademi, Department of Mining and Metallurgical Engineering, Amirkabir University of Technology",2010,"ISRM","'artificial+intelligence'"
"Application Of Intelligent Rock Mechanics Methodology To Rock Engineering","ISRM-ARMS6-2010-174","conference-paper","Feng, Xia-Ting, State Key Laboratory of Geomechanics and Geotechnical Engineering, Institute of Rock and Soil Mechanics, Chinese Academy of Sciences | Jiang, Quan, State Key Laboratory of Geomechanics and Geotechnical Engineering, Institute of Rock and Soil Mechanics, Chinese Academy of Sciences",2010,"ISRM","'artificial+intelligence'"
"Will Blockchain Become the New Operational Backbone in Energy?","SPE-0518-0030-JPT","journal-paper","Whitfield, Stephen, JPT Senior Staff Writer",2018,"SPE","'artificial+intelligence'"
"Intelligent Control For Remotely Operated Vehicles","SUT-AUTOE-v22-097","conference-paper","Russell, G.T., Heriot-Watt University",1990,"SUT","'artificial+intelligence'"
"Risk Analysis For Tunneling Projects Using Bayesian Networks","ISRM-11CONGRESS-2007-282","conference-paper","Sousa, R., Massachusetts Institute of Technology, Department of Civil and Environmental Engineering | Einstein, H.H., Massachusetts Institute of Technology, Department of Civil and Environmental Engineering",2007,"ISRM","'artificial+intelligence'"
"Prediction of Tunnelling-induced Settlement Using Gene Expression Programming","ARMA-2015-090","conference-paper","Behnia, D., Islamic Azad University | Shahriar, K., Amirkabir University of Technology",2015,"ARMA","'artificial+intelligence'"
"Comments: Offshore Emerging Upbeat","SPE-0618-0012-JPT","journal-paper","Donnelly, John, JPT Editor",2018,"SPE","'artificial+intelligence'"
"Discussion","WPC-20428","conference-paper","Listed, Not,",1983,"WPC","'artificial+intelligence'"
"Rock Engineering: New Progress In Computer Science As A Way To Deal With Empiricism","ISRM-8CONGRESS-1995-191","conference-paper","Piguet, J.P., Laboratoire de Mecanique des Terrains, Ecole des Mines de Nancy, INERIS",1995,"ISRM","'artificial+intelligence'"
"A Case-Based Reasoning System For Tunnel Support Design","ISRM-8CONGRESS-1995-183","conference-paper","Zhang, Qing, Department of Civil Engineering, Northern Jiaotong University, Beijing | Nie, Xiao-Yan, Department of Civil Engineering, Northern Jiaotong University, Beijing | Tian, Wei-Tao, Department of Civil Engineering, Northern Jiaotong University, Beijing | Qin, Song-Jun, Chinese Railway Engineering Ins, Beijing",1995,"ISRM","'artificial+intelligence'"
"Application Of Dynamic Construction Mechanics And Intellectual System For Constructing Order Majorization Of The Cavern Group","ISRM-8CONGRESS-1995-184","conference-paper","Zhu, W., Institute of Rock and Soil Mechanics, Academia Sinica, Wuhan | Xu, J., Institute of Rock and Soil Mechanics, Academia Sinica, Wuhan | Wang, P., Institute of Rock and Soil Mechanics, Academia Sinica, Wuhan",1995,"ISRM","'artificial+intelligence'"
"SPE ENGenious Symposium Spotlights the Role of Digital Tech in Industry","SPE-1118-0064-JPT","journal-paper","Whitfield, Stephen, JPT Senior Staff Writer",2018,"SPE","'artificial+intelligence'"
"Fusion of Engineering and IT Transforms the E&P Business","SPE-0410-0032-JPT","journal-paper","Brule, Mike, Technomation",2010,"SPE","'artificial+intelligence'"
"Heavy Oil Field Development Revitalized through Horizontal and Lateral Re-Entry Wells","SPE-170704-MS","conference-paper","Popa, Andrei Sergiu, Chevron Corporation | Cassidy, Stephen David, Chevron Corporation",2014,"SPE","'artificial+intelligence'"
"Prediction of Specific Charge In Tunnel Blasting Using ANNs","ISRM-SINOROCK-2009-150","conference-paper","Jafari, A., University of Tehran | Hossaini, M.F., University of Tehran | Alipour, A., University of Tehran",2009,"ISRM","'artificial+intelligence'"
"Technology Focus: Production Monitoring/Surveillance (March 2018)","SPE-0318-0066-JPT","journal-paper","Mittal, Rohit, Reservoir Engineer",2018,"SPE","'artificial+intelligence'"
"Technology Focus: Intelligent Fields Technology (May 2015)","SPE-0515-0102-JPT","journal-paper","Hudson, John, Shell",2015,"SPE","'artificial+intelligence'"
"AI Firm Ambyint’s New Bakken Deal With Equinor Moves the Industry Another Step Closer to the Edge","SPE-1018-0030-JPT","journal-paper","Jacobs, Trent, JPT Digital Editor",2018,"SPE","'artificial+intelligence'"
"Guest Editorial: Incentivizing Energy and Climate Innovation","SPE-1116-0014-JPT","journal-paper","Extavour, Marcius, XPRIZE | Bunje, Paul, XPRIZE",2016,"SPE","'artificial+intelligence'"
"Enhancement of Depth Estimation Techniques With Amplitude Analysis","SEG-2009-0908","conference-paper","Davis, Kristofer, Colorado School of Mines | Li, Yaoguo, Colorado School of Mines",2009,"SEG","'artificial+intelligence'"
"Determination of Rock Properties By Accelerated Neural Network","ARMA-96-1567","conference-paper","Yang, Hyung-Sik, Chonnam National University | Kim, Nam-Soo, Chonnam National University",1996,"ARMA","'artificial+intelligence'"
"Technology Focus: Knowledge Management and Training (October 2012)","SPE-1012-0132-JPT","journal-paper","Saputelli, Luigi, _",2012,"SPE","'artificial+intelligence'"
"Advanced Analysis And Prediction Of Displacements And System Behaviour In Tunnelling","ISRM-EUROCK-2002-060","conference-paper","Sellner, Sellner, Gruppe Geotechnik Graz ZT-GmbH (3G) | Grossauer, Peter Johann, Gruppe Geotechnik Graz ZT-GmbH (3G) | Schubert, Wulf Karl, Gruppe Geotechnik Graz ZT-GmbH (3G)",2002,"ISRM","'artificial+intelligence'"
"E&P Notes (May 2015)","SPE-0515-0046-JPT","journal-paper","Jacobs, Trent, JPT Senior Technology Writer | Rassenfoss, Stephen, JPT Emerging Technology Senior Editor",2015,"SPE","'artificial+intelligence'"
"The Power of Cognitive Technology","SPE-0416-0047-JPT","journal-paper","Quesada, Santiago, Repsol Technology Center",2016,"SPE","'artificial+intelligence'"
"Advanced Robotics under Water: the DTI Initiative","SUT-AUTOE-v14-247","conference-paper","Barrett, R.W., UEG",1987,"SUT","'artificial+intelligence'"
"Knowledge Discovery From Case Histories Of Corrosion Problems","NACE-97319","conference-paper","Roberge, P.R., Royal Military College | Tullmin, M.A.A., Royal Military College | Trethewey, K.R., University of Southampton",1997,"NACE","'artificial+intelligence'"
"Technology Focus: Drilling Management (September 2012)","SPE-0912-0112-JPT","journal-paper","Cunha, J.C., Ecopetrol America",2012,"SPE","'artificial+intelligence'"
"Intelligent Agents for Corrosion Prevention in New Vehicle Design","NACE-03218","conference-paper","Savell, C. Thomas, GCAS Inc. | Nunns, Gavin, GCAS Inc | Mosna, Paolo, GCAS Inc | Borsotto, Maurizio, GCAS Inc | Baboian, Bob, RB Corrosion Service | Kane, Russ, | Handsy, Carl I., U. S. Army TACOM",2003,"NACE","'artificial+intelligence'"
"Do Automated Control Systems Really Reduce Human Errors and Incidents?","ASSE-06-534","conference-paper","Haight, Joel M., The Pennsylvania State University",2006,"ASSE","'artificial+intelligence'"
"Study On Relationship Between Stress Fields Of Deep-Buried Tunnels In A Hydraulic Power Plant","ISRM-ARMS5-2008-103","conference-paper","Cheng-Hu, Wang, Institute of Crustal Dynamics, China Earthquake Administration | Qi-Liang, Guo, Institute of Crustal Dynamics, China Earthquake Administration | Yan-Shan, Zhang, Institute of Crustal Dynamics, China Earthquake Administration",2008,"ISRM","'artificial+intelligence'"
"Development of Models For Geomechanical Characterization Using Data Mining Techniques Applied to a Database Gathered In Underground Structures","ARMA-11-548","conference-paper","Miranda, T., University of Minho | Ribeiroe, Sousa L., Iowa State University, Department of Civil, Construction & Environmental Engineering, Iowa State University | Gomes, Correia A., University of Minho",2011,"ARMA","'artificial+intelligence'"
"Energy, Environment, and Social Development: SPE’s New Strategic Plan - Emphasizing Pride in What We Do","SPE-1118-0010-JPT","journal-paper","Alnuaim, Sami, 2019 SPE President",2018,"SPE","'artificial+intelligence'"
"Recent Development And Applications Of Intelligent Rock Mechanics","ISRM-ARMS5-2008-006","conference-paper","Feng, Xia Ting, State Key Laboratory of Geoemchanics and Geotechnical Engineering, Institute of Rock and Soil Mechanics,Chinese Academy of Sciences",2008,"ISRM","'artificial+intelligence'"
"Use of a Swarm Algorithm to Reduce the Drilling Time through Measurable Improvement in Rate of Penetration","ARMA-2016-456","conference-paper","Self, R. V., Oklahoma State University | Atashnezhad, A., Oklahoma State University | Hareland, G., Oklahoma State University",2016,"ARMA","'artificial+intelligence'"
"Technology Focus: Petroleum Data Analytics (October 2018)","SPE-1018-0061-JPT","journal-paper","Saputelli, Luigi, ADNOC / Frontender Corporation",2018,"SPE","'artificial+intelligence'"
"A Neural Networks Based Seismic Object Detection Technique","SEG-2005-0775","conference-paper","Aminzadeh, Fred, dGB-USA, One Sugar Creek Center Blvd., Suite 935, Sugar Land, TX, 77478 | deGroot, Paul, dGB Earth Sciences, 7511 JM Enschede, The Netherlands",2005,"SEG","'artificial+intelligence'"
"[7]P3 Using AI Technology for Hydrocarbon Source Rock Potential Analyses","WPC-29133","conference-paper","Stone, R. Logan, Phillips Petroleum Co., USA",1997,"WPC","'artificial+intelligence'"
"Technology Focus: Petroleum Data Analytics","SPE-1016-0066-JPT","journal-paper","Saputelli, Luigi, ADNOC and Frontender Corporation",2016,"SPE","'artificial+intelligence'"
"Improving the quality management system of drilling fluids (Russian)","OIJ-2017-01-024-026-RU","journal-paper","Kershenbaum, V. Ya., Gubkin Russian State University of Oil and Gas (National Research University), RF, Moscow | Panteleev, A. S., Gubkin Russian State University of Oil and Gas (National Research University), RF, Moscow | Shmal, G. I., Union of Oil & Gas Producers of Russia, RF, Moscow",2017,"OIJ","'artificial+intelligence'"
"Pipeline Internal Damage Prediction by Deterministic Models and Neural Networks","SPE-171919-MS","conference-paper","Gabetta, Giovanna, Eni E&P | De Masi, Giulia, Saipem | Gentile, Manuela, Saipem | Vichi, Roberta, Saipem | Scapin, Marco, VeneziaTecnologie",2014,"SPE","'artificial+intelligence'"
"Inflow Performance Identification and Zonal Rate Allocation from Commingled Production Tests in Intelligent Wells-Offshore West Africa","SPE-146991-MS","conference-paper","Saputelli, Luigi Alfonso, Hess Corp. | Omole, Oluwole Ayodotun, Hess Corp. | Gonzalez, Fabio Alberto, Hess Corp. | Chacon, Alejandro Javier, Halliburton | Lissanon, S. Janvier, Hess Corp. | Sun, Kai, Chevron",2011,"SPE","'artificial+intelligence'"
"Advances in Petroleum Reservoir Monitoring Technologies","SPE-68804-MS","conference-paper","Islam, M.R., Dalhousie University",2001,"SPE","'artificial+intelligence'"
"Advances in Drilling Technology and Where Drilling Technology Is Heading","SPE-14070-MS","conference-paper","Millheim, K.K., Amoco Production Co.",1986,"SPE","'artificial+intelligence'"
"Estimation of Rock Compressive Strength Using Downhole Weight-on-Bit and Drilling Models","IPTC-17447-MS","conference-paper","Kerkar, Prasad B., Shell International Exploration and Production Inc. | Hareland, Geir, Oklahoma State University | Fonseca, Ernesto R., Shell International Exploration and Production Inc. | Hackbarth, Claudia J., Shell International Exploration and Production Inc.",2014,"IPTC","'artificial+intelligence'"
"Five Years of On-Going Conformance Work in the Central Mallet Unit CO2 Flood in West Texas Yields Improved Economics for Operator","SPE-101701-MS","conference-paper","Honnert, Michael Andrew, Occidental Permian Ltd. | Creel, Prentice George, Halliburton Energy Services Group | Tate, Richard H., Halliburton Energy Services Group | Everett, Don M., Halliburton Energy Services Group",2006,"SPE","'artificial+intelligence'"
"Emerging Technologies In Subsurface Monitoring Of Petroleum Reservoirs","SPE-69440-MS","conference-paper","Islam, M.R., Dalhousie University",2001,"SPE","'artificial+intelligence'"
"EOR Field Experiences in Carbonate Reservoirs in the United States","SPE-100063-MS","conference-paper","Manrique, Eduardo Jose, Questa Engineering Corp. | Muci, Viviana Eugenia, | Gurfinkel, Mariano E., U. of Texas Austin",2006,"SPE","'artificial+intelligence'"
"Novel Design and Implementation of Kuwait","SPE-161533-MS","conference-paper","Das, Om Prakash, Kuwait Oil Company | Al-Enezi, Khalaf, Kuwait Oil Company | Aslam, Muhammad, Kuwait Oil Company | El-Gezeeri, Taher, Kuwait Oil Company | Ziyab, Khalid, Kuwait Oil Company | Fipke, Steven R., Halliburton | Ewens, Steven, Halliburton",2012,"SPE","'artificial+intelligence'"
"Implementing ""I Field"" Initiatives in a Deepwater Green Field, Offshore Nigeria","SPE-115367-MS","conference-paper","Adeyemi, Olutope Tope S., Chevron International E&P | Shryock, Steven Goff, Chevron Nigeria Ltd. | Sankaran, Sathish, Halliburton Energy Services | Hostad, O., | Gontijo, Julio, Petrobras",2008,"SPE","'artificial+intelligence'"
"Platform-Free Fields for Stranded Gas Development: Science or Fiction?","SPE-95803-MS","conference-paper","Rivero, Lourdes Mayela, CSIRO | Nakagawa, Edson Yoshihito, CSIRO Petroleum | Tan, Chee Phuat, Schlumberger Oilfield Australia Pty Ltd",2005,"SPE","'artificial+intelligence'"
"Drilling Optimization in Unconventional and Tight Gas Fields: An Innovative Approach","SPE-142509-MS","conference-paper","Holdaway, Keith Richard, SAS Institute Inc.",2011,"SPE","'artificial+intelligence'"
"Completion and Well Performance Results, Genesis Field, Deepwater Gulf of Mexico","SPE-84415-PA","journal-paper","Pourciau, Robert D., Chevron Corp. | Fisk, Jill H., ChevronTexaco Overseas Petr. | Descant, Frank J., Chevron Corp. | Waltman, Bart, Halliburton Energy Services Group",2005,"SPE","'artificial+intelligence'"
